Principles of Real Estate Practice in Florida,2.68,¿Qué relación de corretaje debe entablar un consumidor con un licenciatario? ,Agente único ,Corredor transaccional ,Doble agencia ,Ninguno ,D
Principles of Real Estate Practice in Florida,2.69,"El corredor Bob tiene un documento de divulgación de 2015 que debe conservar durante 5 años. En 2019, o el cuarto año de retención, el documento se llama como prueba para una acción civil. ¿En qué año se le permite legalmente a Bob destruir ese documento? ",2018 ,2019 ,2021 ,2023 ,C
Principles of Real Estate Practice in Florida,2.70,"En una relación de asociado de ventas designado, ¿qué deberes debe revelar un corredor a los clientes? ",Deberes de un solo agente ,Deberes del corredor de transacciones ,Deberes de no representación ,Ninguno ,D
Principles of Real Estate Practice in Florida,2.71,¿Cuál de las siguientes afirmaciones describe adecuadamente cómo aplicar el enfoque de capitalización de ingresos a la tasación? ,Aplique una tasa de rendimiento deseada al precio pagado por una propiedad de renta ,Divida los ingresos que genera una propiedad por una tasa de rendimiento deseada ,Estimar la cantidad de ingresos que debe generar un inmueble para devolver el capital invertido en él ,Calcule la tasa de rendimiento que recibe el propietario de los ingresos generados por la propiedad ,B
Principles of Real Estate Practice in Florida,2.72,"Un edificio de apartamentos que se vendió por $450,000 tenía ingresos brutos mensuales de alquiler de $3,000. ¿Cuál es su multiplicador mensual de renta bruta? ",12.5 ,.01 ,.08 ,150 ,D
Principles of Real Estate Practice in Florida,2.73,"Para participar en el corretaje de negocios, un corredor debe tener una licencia de bienes raíces porque ",Solo los licenciatarios de bienes raíces entienden los requisitos de una transacción de venta comercial ,La venta de un negocio generalmente implica la transferencia de un interés de propiedad inmobiliaria ,Una entidad comercial se considera un tipo de propiedad tangible ,Una empresa no puede operar como su propio corredor de bienes raíces ,B
Principles of Real Estate Practice in Florida,2.74,"Una propietaria vendió su casa y obtuvo ganancias netas de $191,000. Su base ajustada en la casa fue de $176,000. Inmediatamente compró otra casa por 200.000 dólares. ¿Cuál fue su ganancia de capital? ","$191,000. ","$9,000 ","$15,000 ",Ninguno ,C
Principles of Real Estate Practice in Florida,2.75,Multiplicando la tasa impositiva por el valor imponible se determina el ,valor de tasación ,base imponible ,recaudación de impuestos ,limitaciones de SOH ,C
Principles of Real Estate Practice in Florida,2.76,Una oficina se considera un refugio temporal siempre que: ,Allí solo se llevan a cabo los cierres de transacciones ,Se encuentra en un edificio con construcción estacionaria ,Está registrado como refugio temporal ,Los asociados de ventas no están asignados permanentemente allí ,D
Principles of Real Estate Practice in Florida,2.77,"De acuerdo con la ley de Florida con respecto al trabajo y el lugar de trabajo, ",Los asociados de ventas pueden trabajar desde su propia oficina residencial ,Los asociados de ventas pueden trabajar para varios corredores al mismo tiempo ,Los asociados de ventas deben estar registrados con un corredor empleador ,Los nombres de los asociados de ventas deben aparecer en la señalización de la entrada de la oficina ,C
Principles of Real Estate Practice in Florida,2.78,¿Cuál de los siguientes NO está permitido para mantener fondos de terceros en una cuenta de depósito en garantía? ,Un prestamista hipotecario ,Un abogado ,Una compañía de títulos ,Un corredor ,A
Principles of Real Estate Practice in Florida,2.79,"Aunque la ley de Florida prohíbe que un corredor mezcle sus propios fondos con fondos fiduciarios en una cuenta de depósito en garantía, la ley permite que el corredor deposite ___________ de fondos personales o comerciales para cubrir las tarifas de mantenimiento de la cuenta ","$5,000 ","$2,000 ","$1,000 ",$100 ,C
Principles of Real Estate Practice in Florida,2.80,La asociada de ventas Tracy aceptó un cheque de garantía el miércoles 24 de diciembre. Tracey debe entregar el cheque a su corredor antes de que finalice el día hábil ,Viernes 26 de diciembre ,Miércoles 24 de diciembre ,Lunes 29 de diciembre ,Jueves 25 de diciembre ,A
Principles of Real Estate Practice in Florida,2.81,"¿Cuál de las siguientes condiciones es necesaria para que un consumidor califique como ""listo, dispuesto y capaz""? ",La oferta del cliente debe ser aceptada ,El cliente debe tener capacidad legal para completar la transacción ,El cliente debe tener un compromiso de un prestamista ,El cliente no debe tener ninguna relación comercial con el agente ,B
Principles of Real Estate Practice in Florida,2.82,"Un asociado de ventas de bienes raíces lleva a un comprador a una transacción de ""Venta por el propietario"". La casa se vende por $245,000 y el vendedor acepta pagar una comisión del 3%. La asociada de ventas tiene una comisión del 65% con su corredor, quien le paga el 65% menos los gastos de oficina de $500. ¿Cuánto recibirá el asociado de ventas por esta transacción? ","$4,778 ","$4,452 ","$4,278 ","$3,175 ",C
Principles of Real Estate Practice in Florida,2.83,"Para ser ejecutable, un contrato de compraventa de bienes inmuebles debe ",contingencias claramente definidas ,ser escrito ,ser grabado ,tienen una fecha de caducidad ,B
Principles of Real Estate Practice in Florida,2.84,¿Cuál de los siguientes es un elemento esencial de un contrato válido para la venta de bienes inmuebles? ,Precio basado en tasación certificada ,Firma del corredor de cotización ,Oferta y aceptación ,Números de Seguro Social del vendedor y del comprador ,C
Principles of Real Estate Practice in Florida,2.85,"Un comprador firma un acuerdo de dinero en garantía y se lo da al corredor que le mostró la propiedad que está comprando. Después de salir de la oficina del corredor, lo reconsidera y decide que prefiere una propiedad diferente. ¿Cuánto tiempo tiene para retirar su oferta? ",Hasta que el vendedor comunique la aceptación de la oferta ,Veinticuatro horas ,"Puede recuperarlo en cualquier momento, pero debe renunciar al dinero de las arras ",No puede retirarlo hasta después de la fecha de vencimiento de la oferta ,A
Principles of Real Estate Practice in Florida,2.86,¿Cuál de las siguientes afirmaciones es cierta para los derechos litorales? ,Revierten al estado cuando se vende la propiedad ,No se pueden transferir ,"Son un derecho personal que pertenece a un propietario individual, no se adhiere a la propiedad inmueble ",Se transfieren con la propiedad cuando se vende la propiedad ,D
Principles of Real Estate Practice in Florida,2.87,"Dos personas son propietarias de una casa, cada una con un interés indiviso e igual. ¿Cuál de las siguientes opciones describe mejor lo que poseen? ",Cada uno posee el cincuenta por ciento de la casa física y el terreno sobre el que descansa ,Cada uno posee el cien por cien de la casa física y del terreno sobre el que descansa ,"Cada uno posee el cincuenta por ciento del patrimonio representado por el bien inmueble, pero no una parte física del bien inmueble ",Cada uno posee el cien por ciento de la finca representada por el bien inmueble y el cincuenta por ciento de la casa física y el terreno sobre el que descansa ,C
Principles of Real Estate Practice in Florida,2.88,"Si no se puede determinar la duración de los derechos de un propietario sobre una herencia, el propietario posee ",un patrimonio legal indeterminado ,Un arrendado de propiedad simple ,una propiedad de dominio absoluto ,una finca arrendada ,C
Principles of Real Estate Practice in Florida,2.89,¿Cuál de las siguientes afirmaciones es cierta para una tenencia conjunta? ,Los inquilinos pueden determinar el tamaño de la acción que posee cada inquilino ,El tamaño de las acciones del inquilino está determinado por la cantidad de capital que cada uno ha invertido en la propiedad ,Los inquilinos tienen un interés de propiedad igual e indivisible ,"No puede haber más de dos copropietarios, y cada uno tiene una participación del cincuenta por ciento ",C
Principles of Real Estate Practice in Florida,2.90,Dos personas pueden ser propietarias de una casa como tenencia por la totalidad si: ,así lo eligen en el momento de adquirir el título ,Son parientes consanguíneos ,Están casados ,que incorporan ,C
Principles of Real Estate Practice in Florida,2.91,"Si un préstamo en particular cae bajo la disposición del derecho de rescisión de la Regulación Z, ",El prestamista tiene derecho a cambiar los términos del préstamo dentro de un período determinado ,El prestamista tiene derecho a acelerar el pago del préstamo debido a un cambio en el estado crediticio del prestatario ,El prestatario tiene derecho a pagar el préstamo antes de lo previsto sin penalización ,El prestatario tiene un derecho limitado a cancelar la transacción dentro de un período determinado ,D
Principles of Real Estate Practice in Florida,2.92,"Un prestatario obtiene un préstamo hipotecario a 30 años con un total amortizamiento de $30,000 al 8%. ¿Cuál es el saldo de capital al final del plazo del préstamo? ","$1,000 ","$30,000 ",$220 ,Cero ,D
Principles of Real Estate Practice in Florida,2.93,"¿Cuánto impuesto de sello documental se adeudará en la escritura cuando una persona financia la compra de una casa unifamiliar de $400,000 en Miami con un pago inicial en efectivo de $20,000? ","$8,000 ",$760 ,"$1,330 ","$2,400 ",D
Principles of Real Estate Practice in Florida,2.94,"John compró una casa unifamiliar en Tampa, Florida, por 600.000 dólares. Pagó un pago inicial en efectivo de $100,000 y financió $500,000. Tiene pagos de impuestos que deben realizarse en esta compra. ¿Qué tipo de pago de impuestos sería de $1,750? ",Impuesto de sello documental sobre pagare ,Impuesto sobre intangibles hipotecarios ,El impuesto predial ad valorem ,El impuesto especial de liquidación ,A
Principles of Real Estate Practice in Florida,2.95,"¿Cuándo debe un comprador realizar un ""recorrido del comprador"" de una propiedad que está bajo contrato? ",Inmediatamente después de que se acepte la oferta ,Inmediatamente después del cierre ,Lo antes posible de la fecha de cierre ,Tan pronto como se hayan completado todas las inspecciones ,C
Principles of Real Estate Practice in Florida,2.96,¿Cuáles son las dimensiones de un municipio? ,Una milla cuadrada ,Seis millas por seis millas ,Seis millas cuadradas ,Treinta y seis millas por treinta y seis millas ,B
Principles of Real Estate Practice in Florida,2.97,Una venta que involucra un _________________ requiere una divulgación que indique que no hay un precio de reventa garantizado ,CDD ,Asociación de Propietarios ,Cooperativa ,Tiempo compartido ,D
Principles of Real Estate Practice in Florida,2.98,La condición necesaria del consentimiento mutuo puede faltar en un contrato si: ,Las dos partes no discutieron todas las interpretaciones posibles de las disposiciones del contrato ,La oferta que se aceptó es vaga ,Una de las partes no tenía la autoridad legal para firmar el contrato ,El acuerdo no está escrito ,B
Principles of Real Estate Practice in Florida,2.99,Un vendedor de vivienda firma un acuerdo de venta con un corredor y a la semana siguiente decide no vender y revoca el listado. ¿Cuál de las siguientes afirmaciones es verdadera? ,El vendedor no tiene obligaciones contractuales con el corredor ,El contrato permanece en plena vigencia hasta la fecha de vencimiento ,El corredor puede tener una reclamación por daños y perjuicios ,El vendedor no puede firmar un acuerdo de listado con otro corredor ,C
Principles of Real Estate Practice in Florida,2.100,Un incumplimiento de contrato es ,una rescisión del contrato por mutuo consentimiento de las partes ,Daño financiero sufrido por una parte porque otra parte ha anulado una disposición contractual ,una demanda para obligar a una de las partes a rescindir el contrato ,el incumplimiento por una de las partes de acuerdo con los términos del contrato ,D
