FL-RELEP,13.17,The reason lenders consider the loan-to-value ratio important in underwriting is that,they don't want to lend borrowers any more money than necessary,they want to ensure there is more than enough collateral to cover the loan amount,borrowers can only afford to borrow a portion of the entire purchase price,"the higher the loan-to-value ratio, the more profitable the loan",b,"Without an ample difference between the property value and the loan amount, a drop in property values could cause the loan balance to exceed the collateral itself.  This greatly increases the risk of a loan loss should the borrower default since the balance could not be completely recovered in a foreclosure sale"
FL-RELEP,13.18,The Equal Credit Opportunity Act (ECOA) requires lenders to,extend equal credit to all prospective borrowers,consider the income of a spouse in evaluating a family's creditworthiness,discount the income of a person involved in child-rearing or child-bearing,specialize lending activity by geographical area for improved customer service,b,"The Equal Credit Opportunity Act (ECOA) requires a lender to evaluate a loan applicant on the basis of that applicant's own income and credit rating, unless the applicant requests the inclusion of another's income and credit rating in the application. In such a case, a lender may not discount or disregard income from part-time work, a spouse, child support, alimony, or separate maintenance"
FL-RELEP,13.19,Lenders use an income ratio in qualifying to,insure a borrower has the earning power to make the loan payments,compare a borrower's earnings to the borrower’s short-term debt,identify the highest possible interest rate that the borrower can afford,quantify the borrower's assets to the fullest extent,a,Both the income and debt ratios in borrower qualification quantify how much a borrower can safely afford to pay on a mortgage loan.  The income ratio focuses on the borrower's earning power
FL-RELEP,13.20,The debt ratio formula used to qualify borrowers is,total debt divided by debt payments,gross income divided by assets,gross income divided by debts,debt payments divided by gross income,d,The debt ratio formula is (debt obligations) ÷ (income)
FL-RELEP,13.21,At the closing of a mortgage loan ,the borrower pays off the note and receives clear title,the lender issues a firm loan commitment,the parties complete all loan origination documents and the loan is funded,the borrower's loan application is complete and the file closed,c,"Closing of a mortgage loan normally occurs with the closing of the real estate transaction.  At the real estate closing, the lender typically has deposited the funded amount with an escrow agent, along with instructions for disbursing the funds.  The borrower deposits necessary funds with the escrow agent, executes final documents, and receives signed copies of all relevant documents"
FL-RELEP,13.22,Which laws or regulations require mortgage lenders to disclose financing costs and annual percentage rate to a borrower before funding a loan?,The Equal Credit Opportunity Act,Truth-in-Lending laws and Regulation Z,The Real Estate Settlement and Procedures Act,Federal Fair Housing Laws,b,"Regulation Z, which implements the Truth-in-Lending Act, applies to all loans secured by a residence.  It does not apply to commercial loans or to agricultural loans over $25,000. It prescribes requirements to lenders regarding the disclosure of costs, the right to rescind the credit transaction, advertising credit offers, and penalties for non-compliance with the Truth-in-Lending Act"
FL-RELEP,13.23,Which laws or regulations prevent mortgage lenders from discriminating in extending credit to potential borrowers?,The Equal Credit Opportunity Act,Truth-in-Lending laws,The Real Estate Settlement and Procedures Act,Federal Fair Housing Laws,a,"ECOA prohibits discrimination in extending credit based on race, color, religion, national origin, sex, marital status, age, or dependency upon public assistance"
FL-RELEP,13.24,Which laws or regulations require mortgage lenders to provide an estimate of closing costs to a borrower and forbid them to pay kickbacks for referrals?,The Equal Credit Opportunity Act,Truth-in-Lending laws,the Real Estate Settlement and Procedures Act,Federal Fair Housing Laws,c,"RESPA is a federal law which aims to standardize settlement practices and ensure that buyers understand settlement costs.  RESPA applies to purchases of residential real estate (one- to four-family homes) to be financed by ""federally related"" first mortgage loans. In addition to imposing settlement procedures, RESPA provisions prohibit lenders from paying kickbacks and unearned fees to parties who may have helped the lender obtain the borrower's business"
FL-RELEP,13.25,Which of the following are methods used by the Federal Reserve System to regulate the money supply?,"Selling securities, printing money, and controlling lending underwriting requirements","Buying securities, changing the discount rate, and controlling banking reserves","Printing money, changing interest rates, and selling T-bills","Controlling the prime rate, trading securities, and purchasing loans",b,"The Federal Reserve System regulates the money supply by means of three methods: selling or re-purchasing government securities, primarily Treasury bills, changing the reserve requirement for member banks; changing the interest rate, or discount rate, the system charges member institutions for borrowing funds from the Federal Reserve System"
FL-RELEP,13.26,How does the secondary mortgage market aid borrowers seeking a mortgage loan?,It cycles funds back to primary lenders so they can make more loans,It issues second mortgages and sells them in the home equity market,It lends funds to banks so they can make more loans,It pays off defaulted loans made by primary mortgage lenders,a,"Secondary mortgage market organizations buy pools of mortgages from primary lenders and sell securities backed by these pooled mortgages to investors.   By purchasing loans from primary lenders, the secondary market returns funds to the primary lenders, thereby enabling the primary lender to originate more mortgage loans"
FL-RELEP,13.27,The major organizations operating  in the secondary mortgage market are,"Fannie Mae, Freddie Mac, and Ginnie Mae","Fannie Mae, GMAC, and MGIC","Freddie Mac, FHA, and VA","Fannie Mae, Freddie Mac, and the Federal Reserve",a,"As major players in the secondary market, the Federal National Mortgage Association (FNMA, ""Fannie Mae""), Government National Mortgage Association (GNMA, ""Ginnie Mae), and Federal Home Loan Mortgage Corporation (FHLMC, ""Freddie Mac"") tend to set the standards for the primary market. FHA, VA, and the Federal Reserve are not organizations in the secondary mortgage market"
FL-RELEP,13.28,What is the role of Fannie Mae in the secondary mortgage market?,It guarantees FHA-backed and VA-backed loans,It insures FHA-backed and VA-backed loans,It purchases FHA-backed and VA-backed loans,It originates FHA-backed and VA-backed loans,c,"Fannie Mae buys conventional, FHA-backed and VA-backed loans; gives banks mortgage-backed securities in exchange for blocks of mortgages; and sells bonds and mortgage-backed securities. It does not guarantee, insure, or originate loans"
FL-RELEP,13.29,What is the role of the Federal Housing Authority in the mortgage lending market?,It guarantees loans made by approved lenders,It insures loans made by approved lenders,It purchases loans made by approved lenders,It originates loans made by approved lenders,b,"The Federal Housing Administration (FHA) does not lend money, but insures permanent long-term loans made by others.  The lender must be approved by the FHA, and the borrower must meet certain FHA qualifications"
FL-RELEP,13.30,What is the role of the Veteran's Administration in the mortgage lending market?,It guarantees loans made by approved lenders,It insures loans made by approved lenders,It purchases loans made by approved lenders,It originates loans made by approved lenders,a,The Veterans Administration (VA) offers loan guarantees to qualified veterans.  The VA partially guarantees permanent long-term loans originated by VA-approved lenders on properties that meet VA standards.  The VA's guarantee enables lenders to issue loans with higher loan-to-value ratios than would otherwise be possible
FL-RELEP,13.31,"In a graduated payment mortgage loan,",loan funds are disbursed to the borrower on a graduated basis,the interest rate periodically increases in graduated phases,the loan payments gradually increase,the loan payments gradually increase and the loan term gradually decreases,c,Graduated payment mortgages allow for smaller initial monthly payments which gradually increase.  The interest rate remains fixed as does the loan term
FL-RELEP,13.32,"In a buydown,",the lender lowers the interest rate on a loan in exchange for a prepayment of principal,the borrower pays additional interest at the onset in order to obtain a lower interest rate,the lender requires the borrower to buy down the price of the property by increasing the down payment,the borrower pays the lender additional funds to buy down the term of the loan,b,A buydown loan entails a prepayment of interest on a loan.  The prepayment effectively lowers the interest rate and the periodic payments for the borrower.  Buydowns typically occur in a circumstance where a builder wants to market a new development to a buyer who cannot quite qualify for the necessary loan at market rates
FL-RELEP,14.1,"The conditions of an escrow agreement cannot be met and the related transaction cannot be completed. In such a case, the escrow agent",levies a fine against the defaulting party,assigns his or her fiduciary responsibilities to the seller's broker,returns funds to the buyer,cancels the sale contract and destroys the transaction documents,c,"If for any reason the transaction cannot be completed, the escrow instructions usually provide a mechanism for reconveying title to the seller and funds to the buyer.  In such a case, both parties return to their original status as if no sale had occurred"
FL-RELEP,14.2,"To avoid violating the Real Estate Settlement Procedures Act, parties who are providing services to the buyer or seller in a transaction must",be paid before the closing date for any service they provide,inform the closing agent of the cost of their services at least one week before the closing date,"receive payment only from the funds held in escrow, not directly from buyer or seller",disclose in writing any business relationships they have with other parties involved in the transaction,d,"Business relationships and affiliations among real estate firms, mortgage brokers, title insurance firms and other such companies that are involved in a transaction are permitted, provided the relationships are disclosed in writing to the consumer, the consumer is free to go elsewhere for the relevant service, and the companies do not exchange fees for referrals"
FL-RELEP,14.3,"A certain item is to be prorated between a buyer and seller. If no outside party is concerned, which of the following statements is true?",The item must be prorated and recorded as a debit to one party and a credit to the other party for the same amount,The item must be prorated and recorded as a debit to one party; the remainder is recorded as a credit to the other party,The party who is owed money receives a credit for the entire item and a debit for the prorated amount,The party who owes money receives a debit for the portion owed and a credit for the portion that is not owed,a,"An income or expense item that affects both parties is apportioned, or prorated, to each party to reflect the proper amount that each owes or should receive.  A prorated item is treated as a debit to one party and a credit to the other party for the same amount"
FL-RELEP,14.4,An item is said to be paid in arrears if it is normally paid,on a monthly or yearly basis,at some time after the expense is incurred,only after it is billed,whenever it is incurred,b,Items paid in arrears are paid after the expense has been incurred
FL-RELEP,14.5,"A seller received a rental payment of $900 in advance.  At closing, the seller has earned only $320 of this rent.  What should appear on the closing statement?",A debit to the seller and credit to the buyer for $320,A debit to the seller for $580 and a credit to the buyer for $320,A debit to the seller for $320 and a credit to the buyer for $900,A debit to the seller and credit to the buyer for $580,d,"For income the seller received in advance, the buyer receives a credit and the seller receives a debit. In effect, the seller has received some of the buyer's income, and the seller must pay this share to the buyer.  Therefore the seller is debited and the buyer is credited the $580 the buyer is entitled to earn as the new owner"
FL-RELEP,14.6,"A buyer will receive a water bill for an estimated $100 at the end of the month.  At closing, the seller has used an estimated $43 in water.  What should appear on the closing statement?",A debit to the seller and credit to the buyer for $57,A debit to the seller and credit to the buyer for $43,A debit to the buyer and credit to the seller for $57,A debit to the buyer and credit to the seller for $43,b,"For an item the buyer will pay in arrears, the buyer receives a credit and the seller receives a debit. In effect, the seller has incurred some of the expenses that the buyer will be paying for after closing.  Thus the seller must pay the buyer the used portion of the expense, or $43"
FL-RELEP,14.7,"A sale transaction closes on April 1, the ninety-first day of the tax year.  The day of closing belongs to the seller.  Real estate taxes for the year, not yet billed, are expected to be $2,190.  According to the 365-day method, what is the seller's share of the tax bill?","$1,644.00 ",$546.00 ,$959.30 ,"$1,364.66 ",b,"The daily tax expense, first, is ($2,190 ÷ 365) or $6.00.  Since the buyer will pay the taxes after closing, the seller will owe the buyer his or her portion of the tax bill, which is the 91 days from the beginning of the year through closing.  Therefore, credit the buyer and debit the seller ($6.00 x 91), or $546.00"
FL-RELEP,14.8,"A sale transaction closes on July 4.  The day of closing belongs to the seller.  On January 1, the seller paid a hazard insurance premium of $375 for the calendar year.  According to the 12-month/30-day method, what is the seller's share of the insurance premium?",$183.33 ,$187.50 ,$189.05 ,$191.67 ,d,"This method assumes all months are 30 days and the year is 360 days.  The daily proration is therefore $375 ÷ 360, or $1.04.  The closing occurs on the 184th day of the year.  Thus, ($1.04 x 184) = $191.67.  Note that if the day of closing is the buyer's, there would be 183 day's worth of prorated expense"
FL-RELEP,14.9,"Waldo is buying Marianne's house.  The closing date (day belongs to seller) of the sale transaction is September 1 (day 244 of the year).  Current Year real estate taxes are $1,100 (will be billed to buyer next year).  Use the 365-day method for prorating. What is Marianne's share of the real estate taxes?",$364.66 ,$367.67 ,$732.33 ,$735.34 ,d,"Assuming a 365 day year, the daily tax expense is ($1,100 ÷ 365), or $3.013.  As taxes are paid in arrears, the buyer will be paying the annual bill.  Thus, he will be owed a credit for the seller's share of the bill, which is $3.013 x 244 days, or $735.34"
FL-RELEP,14.10,Christie is buying John's house.  The closing date (day belongs to seller) of the sale transaction is September 1 (day 244 of the year). Existing hazard insurance of $350 has been paid by John through December 31. Use the 365-day method for prorating.  What is Christie's share of the existing hazard insurance already paid in full?,$116.03 ,$117.99 ,$232.01 ,$233.97 ,a,"The buyer's share is the unused portion, or (365 days – 244 days), or 121 days.  The daily expense is ($350 ÷ 365), or $.9589.  ($.9589 x 121) = $116.03.  The seller receives this amount as a credit and the buyer a debit"
FL-RELEP,14.11,"Julie is buying Florence's house. The closing date (day belongs to seller) of the sale transaction is September 1 (day 244 of the year). The buyer's loan amount is $78,750 (90%; 30 years @ 8%).   The monthly payment on this loan is $577.84, with $525 going to interest in the first month. At closing, Julie must pre-pay interest for the period of Sept. 2-Sept. 30.  Use the 365-day method for prorating.  What is Julie’s prepaid interest amount?",$507.50 ,$525.00 ,$543.10 ,$558.58 ,a,"If the buyer pays $525 interest for 30 days, the daily expense is ($525 ÷ 30), or $17.50.  If there are 29 days of pre-paid expense, the buyer's charge is ($17.50 x 29), or $507.50"
FL-RELEP,14.12,"Melissa is buying Raymond's house. Melissa's loan amount is $88,750.  She has agreed to pay 2 points at closing.  How much will Melissa pay for points?",$157.50 ,$177.50 ,"$1,775.00 ",$887.50 ,c,"$88,750 x .02 = $1,775.  Remember, one point = 1% of the loan amount"
FL-RELEP,14.13,"Tina is buying Terrell's house for $187,500.  The broker's commission, to be paid by the seller, is 6%.  How much will Terrell pay the broker?","$31,250 ","$2,625.00 ","$4,725 ","$11,250 ",d,"$187,500 x 6% = $187,500 x .06 = $11,250"
FL-RELEP,14.14,"A sale contract stipulates that a buyer is to pay the seller's transfer tax expenses.  This practice is not customary in the area. In this case,",the buyer and seller must amend the contract before closing,"the contract is voidable, since the seller must pay the expense","the buyer may pay or not pay the expense, at his or her option",the buyer must pay the expense,d,Explicit agreements in the sale contract supercede traditional expense-payment responsibilities which can vary from state to state
FL-RELEP,14.15,What a buyer has to pay at closing is equal to,the excess of the buyer's debits over the buyer's credits,the excess of the buyer's credits over the buyer's debits,the excess of the seller's debits over the seller's credits,the excess of the seller's credits over the seller's debits,a,"To determine how much money the buyer owes at closing, the buyer's debits are totaled and compared with the total of the buyer's credits.  The excess of debits over credits is the amount the buyer must bring to the closing"
FL-RELEP,14.16,The standard E & O policy covers damages resulting from,failure to disclose an environmental condition,antitrust violations,mishandling of earnest money deposits,"negligence, error or omission in carrying out professional services",d,"A standard E&O policy provides coverage for “damages resulting from any negligent act, error or omission arising out of Professional Services.”  It does not cover dishonest or illegal acts, including environmental violations and mishandling of funds"
FL-RELEP,15.1,"If the price of an item is increasing, one can usually assume that",demand for the item is decreasing in relation to supply of the item,demand for the item is increasing in relation to supply of the item,supply of the item is increasing,demand for the item and supply of the item are increasing,b,"In a market economy, the primary interactions between supply, demand and price are: if supply increases relative to demand, price decreases; if supply decreases relative to demand, price increases; if demand increases relative to supply, price increases; and if demand decreases relative to supply, price decreases"
FL-RELEP,15.2,"When the market for an item has achieved market equilibrium, which of the following statements is true?",New suppliers will enter the market and drive the price down,"Demand will slowly taper off, driving the price down",Unmet demand for the item is directed toward demand for some other item,"Supply and demand are equal, and price and value are equal",d,"A market tends toward a state of equilibrium in which supply equals demand, and price, cost, and value are identical.  According to this principle, market demand moves to meet supply, and supply moves to meet demand.  If there is an extreme shortage of an item for which there is normally a strong demand, suppliers will rush to increase production to close the gap.  If inventories of an item are very high, suppliers will stop production until the oversupply has been depleted"
FL-RELEP,15.3,"As an economic product, real estate is distinguished by",its homogeneity,its variety,the uniqueness of every parcel,its ability to appreciate in value,c,"In comparison with other economic products and services, real estate has certain unique traits.  Traits of real estate include: inherent product value; uniqueness of every property; demand must come to the supply; illiquidity; slow to respond to changes; and a decentralized local market"
FL-RELEP,15.4,"The city of Stevensville has declared a moratorium on new construction. If demand is increasing, what will be the likely effect on real estate prices in the area?",Prices level off,Prices continue to follow the trend that preceded the moratorium,Prices fall,Prices rise,d,"If demand is increasing and a moratorium slows supply, demand will begin to outpace supply, forcing prices to rise as the product becomes scarcer in relation to demand"
FL-RELEP,15.5,"If Okapi, Inc., a company that markets its sports clothing worldwide, moves into Stevensville and hires 100 employees, it is reasonable to expect that the town will experience","an immediate rise in the demand for industrial real estate, but no other changes in the real estate market",an increase in demand for all types of real estate,"a housing boom, but no other changes in the real estate market","an immediate increase in the prices for industrial and office real estate, but no impact on the residential market",b,"New businesses will arise to support the new company. They will hire new employees, some from out of town. The new employees will need housing. Hence the demand for residential real estate, as well as for commercial and industrial, will intensify, and it will also stimulate new construction"
FL-RELEP,15.6,"What is ""absorption?""",The amount of new space that is added to available space over a period of time,The number of houses that are built over a period of time,The amount of space that is occupied at any given time,The number of available units that become occupied over a period of time,d,Absorption is the amount of available property that becomes occupied over a period of time
FL-RELEP,15.7,"When vacancies are declining in a real estate market, it is common for the market to experience",rising prices,falling prices,falling construction activity,falling absorption,a,"Within the business cycle of real estate, declining vacancy indicates a combination of increasing demand which ""fills up"" supply which in turn decreases.  As space becomes scarcer, rents for available space increase"
FL-RELEP,15.8,The price for any product is a function of four fundamental determinants of value. These are,"durability, feasibility, mobility, and location","desire, utility, scarcity, and purchasing power","popularity, recognizability, promotion, and rebate","fungibility, costs, convenience, and uniqueness",b,The value of something is based on the answers to four questions: how much do I desire it; how useful is it; how scarce is it; and am I able to pay for it
FL-RELEP,15.9,"A town is rapidly growing, but all the buildable vacant lots in the most desirable area have already been occupied. In this case, it is likely that the price of existing homes in that area","will stabilize, since the population must stabilize",will increase,"will decline, since no further building can take place",will not show any predictable movement,b,"If there is no longer a supply to meet the increasing demand of a growing population, prices for existing supply will rise"
FL-RELEP,15.10,"If there is a significant undersupply of homes in a market, construction will tend to increase.  This is an example of",supply outstripping demand,demand outstripping value,consumer optimism,the market tending toward equilibrium,d,"A market tends toward a state of equilibrium in which supply equals demand, and price, cost, and value are identical.  Thus if supply is scarce, construction will increase to stabilize the imbalance"
FL-RELEP,15.11,"If commercial real estate rental prices are falling in a market, it is likely that",demand has outstripped supply of space,the market is in equilibrium,the market is over-supplied,employment is increasing,c,"Falling prices indicate an oversupply of commercial properties in relation to demand.  In this case, construction of new supply will also slow down"
FL-RELEP,15.12,A construction boom in a market is an indication that prices,have been increasing,have been declining,have been in equilibrium,have exceeded supply,a,"A rise in prices is a market signal that there is an undersupply of product in relation to demand.  As the market moves toward equilibrium, builders construct more buildings to meet the unmet demand"
FL-RELEP,15.13,Why is real estate traditionally considered a relatively illiquid economic product?,Its physical form is fixed,"Real estate is defined as land, not water",It is often difficult to convert to cash,It cannot be moved,c,"Since real estate is often a large, long-term investment that has no exact duplicate, the process of a buyer’s evaluating and choosing the right property is long and complex; hence, finding a buyer at a desired price can take a long time"
FL-RELEP,15.14,What does “base employment” refer to in the context of real estate demand?,The lowest category of employment in terms of wages and desirability,The number of persons employed in base industries in an area,The number of persons employed on military bases in an area,The labor pool available for employment in all industries in an area,b,"Base employment is the number of persons employed in the base industries that represent the economic foundation of an area. It is the driving component of total employment, which includes secondary and support industries, and which creates demand for all types of real estate"
FL-RELEP,15.15,What is “vacancy” in real estate market economics?,A property that has no owner-occupant,The total number of properties of a certain type that are on the market at a given time,The absence of certain types of users in a given market area ,The total existing space of a certain type that is unoccupied at a given time,d,"Vacancy is the amount of total real estate inventory of a certain type that is unoccupied at a given time. It is often stated as a percentage of total inventory, the vacancy rate for that property type"
FL-RELEP,15.16,A moratorium on new construction is an example of,"local government influencing the real estate market, regardless of demand",the natural result of demand exceeding supply in a local market,government promotion of the free market concept in the local real estate market,a government policy that aims to restrain a trend of rising prices in the local real estate market,a,"Local governments sometimes declare a moratorium on new construction because of present or projected inadequacies of the infrastructure—water, sewer, power, roads, etc.—or because of the desire to conform to a master plan. The result may be to drive up prices, as supply cannot freely increase to meet demand"
FL-RELEP,15.17,"Of the following potential influences on a local real estate market, which one would be considered local, rather than regional, national, or global? ",Changes in money supply,Federal Reserve interest rates,In- and out-migrations of major employers,Trade imbalances with foreign trading partners,c,"Changes in employment numbers in a local market area, especially in major industries, have a direct impact on real estate demand in the area. Money supply, interest rates, and trade imbalances also have an impact, but they are regional or national factors rather than strictly local"
FL-RELEP,15.18,There is a lot of new construction going on in the town of Florence. Which of the following would most likely be the immediate effect on the real estate market? ,Demand increases and prices rise,Vacancy rises and prices fall,Absorption and vacancy decrease,Supply decreases relative to demand,b,"New construction generally occurs to meet an excess of demand. By adding supply, it tends to increase vacancy and lower prices until supply-demand equilibrium is achieved"
FL-RELEP,15.19,"What kind of real estate users are most concerned with neighborhood quality, access to services, property amenities, and quality of life in their demand for real estate?",Retail,Office,Industrial,Residential,d,"While all types of users may have these needs, they are most prominent for residential users because of concerns for family comfort and safety. Retail users are more concerned with competitive features of the trade area; office users care more about occupancy costs and suitability for the business; industrial users care more about such features as functionality, accessibility, and the labor pool"
FL-RELEP,15.20,One distinguishing feature of real estate as an economic product is,its easy convertibility to cash,its quick response to changes in supply-demand balance,its susceptibility to swings in the local economy,the easy substitutability of one item for another,c,"Because a real property cannot be transferred to a large, central real estate marketplace, its marketability is closely tied to local conditions. Investors and users must come to the product, unlike other types of economic product that can be moved to a place in search of greater demand"
FL-RELEP,16.1,"Bill Parsons paid $150,000 for a house to operate as a rental property, figuring that he could rent it out at a rate of $900 a month. In paying a price based on the property’s ability to generate a desired future income, Parsons was motivated by the economic principle known as",substitution,anticipation,supply and demand,utility,b,"Anticipation is the value principle that a buyer will pay a price based on the benefits the buyer expects to derive from a property over a holding period.  For example, if an investor anticipates an annual rental income from a leased property to be one million dollars, this expected sum has a direct bearing on what the investor will pay for the property"
FL-RELEP,16.2,Which of the following situations illustrates the principle of contribution?,A homebuyer makes a down payment of 20% instead of the 10% the lender requires,"A homeowner adds a third bathroom to a house and thereby increases the appraised value by $10,000","The appraised value of a house goes up by $20,000 over a two-year period because of the prices recently paid for other houses in the neighborhood","Because of a decline in mortgage interest rates, a homeowner in a certain market is able to list her house at a higher price",b,"The principle of contribution focuses on the degree to which a particular improvement affects market value of the overall property.  In essence, the contribution of the improvement is equal to the change in market value that the addition of the improvement causes.  For example, adding a bathroom to a house may contribute an additional $15,000 to the appraised value.  Thus the contribution of the bathroom is $15,000"
FL-RELEP,16.3,"When a property owner combines two adjacent properties to create a single property with a higher value than the sum of the values of the two separate properties, the applicable principle of value is called",assemblage,accretion,progression,subdivision,a,"Assemblage, or the conjoining of adjacent properties, sometimes creates a combined value that is greater than the values of the unassembled properties.  The excess value created by assemblage is called plottage value"
FL-RELEP,16.4,"What is the difference between market value and market price, if any?",There is no difference,Market value is a broker’s estimate; market price is a precise number derived by a licensed appraiser,Market value is an average price derived from comparable sales; market price is a price based on the cost of creating the property,Market value is an estimate; market price is the price at which a property sold,d,"Market value is an estimate of the price at which a property will sell at a particular time. The market price, as opposed to market value, is what a property actually sells for. Market price should theoretically be the same as market value if all the conditions essential for market value are present.  Market price, however, may not reflect the analysis of comparables and of investment value that an estimate of market value includes"
FL-RELEP,16.5,"The first step in the appraisal process, regardless of the appraisal method, is to",identify the highest and best use of the property to be appraised,collect and analyze property data,estimate the value of the land as if it were vacant,define the appraisal problem and the purpose of the appraisal,d,The first step in the process is to define the appraisal problem and the purpose of the appraisal.  This involves identifying the subject property by legal description; specifying the interest to be appraised; specifying the purpose of the appraisal; specifying the date for which the appraisal is valid; and identifying the type of value to be estimated
FL-RELEP,16.6,"In the final step of an appraisal, the appraiser reconciles the value estimates derived by the various appraisal approaches by",disregarding the high and low extreme results,averaging the results of all three approaches,weighing the applicability of the approaches and considering the quality of data supporting each approach,choosing the result that is closest to the average for properties in the immediate neighborhood,c,"The final step in the appraisal process is to reconcile the value estimates produced by the three approaches to value into a final value estimate.  To do this, an appraiser must weigh the appropriateness of a particular approach to the type of property being appraised and take into account the quality and quantity of data obtained in each method"
FL-RELEP,16.7,Which of the following statements properly describes the central concept of the sales comparison approach?,Find the median price of recently sold comparable properties and add or subtract dollar amounts in the subject property to account for competitive differences,Make dollar adjustments to the sale prices of comparable properties to account for competitive differences with the subject,Find at least three comparable properties that are currently for sale and make dollar adjustments to the listing prices to account for competitive differences with the subject,Apply an appreciation factor to the price at which the subject property most recently sold and make dollar adjustments to account for competitive differences with comparable properties currently for sale,b,"The sales comparison approach consists of comparing sale prices of recently sold properties that are comparable with the subject, and making dollar adjustments to the price of each comparable to account for competitive differences with the subject.  After identifying the adjusted value of each comparable, the appraiser weights the reliability of each comparable and the factors underlying how the adjustments were made.   The weighting yields a final value range based on the most reliable factors in the analysis"
FL-RELEP,16.8,One of the strengths of the sales comparison approach is that it,takes into account the subject property's investment value,reveals the profit margin of the builder or developer of the subject property,discovers the underlying value of the subject property apart from the influence of competing properties,takes into account the competitive value of specific amenities of the subject property,d,"The sales comparison approach is widely used because it takes into account the subject property's specific amenities in relation to competing properties.  In addition, because of the currency of its data, the approach incorporates present market realities"
FL-RELEP,16.9,"In making dollar adjustments in the sales comparison approach, the appraiser",adds value to a comparable that is inferior to the subject property,adds value to the subject property if it is inferior to a comparable,subtracts value from a comparable that is inferior to the subject property,subtracts value from the subject property if it is inferior to a comparable,a,"If the comparable is inferior to the subject in some characteristic, an amount is added to the price of the comparable. If the comparable is better than the subject in some characteristic, an amount is deducted from the sale price of the comparable.  This neutralizes the comparable's competitive advantage or disadvantage in an adjustment category. For example, a comparable has a swimming pool and the subject does not.  To equalize the difference, the appraiser deducts an amount, say $6,000, from the sale price of the comparable"
FL-RELEP,16.10,The best comparable property for use in the sales comparison approach is the one that,requires the most and largest adjustments,requires the fewest and smallest adjustments,sold most recently at the highest price,is located closest to the subject property,b,"As a rule, the fewer the total number of adjustments, the smaller the adjustment amounts, and the less the total adjustment amount, the more reliable the comparable"
FL-RELEP,16.11,"A house is being appraised using the sales comparison approach.  The house has three bedrooms, two bathrooms, and a patio.  The appraiser selects a comparable house that has three bedrooms, 3 bathrooms, and no patio.  The comparable house just sold for $200,000. A bath is valued at $7,000, and a patio at $2,000.  Assuming all else is equal, what is the adjusted value of the comparable?","$202,000 ","$207,000 ","$195,000 ","$205,000 ",c,"Since the comparable has an extra bath, it is adjusted downward to equalize with the subject.  Conversely, since it has no patio, the appraiser adds value to the comparable.  Thus, $200,000 minus $7,000 plus $2,000 equals $195,000"
FL-RELEP,16.12,Which of the following statements properly describes the central methodology of the cost approach to appraisal?,Apply a depreciation factor to the reported actual cost of acquiring and improving the subject property,Estimate the cost of building the improvements on the subject property,Estimate the land value and add to this the actual cost of the improvements adjusted for competitive differences with similar properties,Add the estimated land value and cost of improvements and subtract the accrued depreciation of the improvements,d,"The cost approach consists of estimating the value of the land ""as if vacant;"" estimating the cost of improvements; estimating and deducting accrued depreciation; and adding the estimated land value to the estimated depreciated cost of the improvements"
FL-RELEP,16.13,One of the strengths of the cost approach is that it,takes into account the amount of money required to develop a similar property,is very accurate for a property with new improvements that represent the highest and best use,results in an actual price in dollars instead of an estimated value,reveals the owner's return on money invested in the cost of development,b,The strengths of the cost approach are that it: provides an upper limit for the subject's value based on the undepreciated cost of reproducing the improvements.  It is also very accurate for valuing a property with new improvements which are the highest and best use of the property
FL-RELEP,16.14,The principle underlying depreciation from physical deterioration is that,"eventually, a property loses all of its value",a property loses a portion of its value each year because of economic obsolescence,a property loses the same increment of value each year over the economic life of the property,the value lost to depreciation is incurable,c,"All property improvements have an economic life, which becomes incrementally shorter year after year as physical deterioration takes its toll. The property as a whole does not lose value, since land itself does not depreciate.  Similarly, an improvement can regain value if it is repaired or updated.   Finally, not all properties lose value from economic obsolescence"
FL-RELEP,16.15,"A property is being appraised by the cost approach.  The appraiser estimates that the land is worth $30,000 and the replacement cost of the improvements is $95,000.  Total depreciation from all causes is $10,000.  What is the indicated value of the property?","$135,000 ","$130,000 ","$125,000 ","$115,000 ",d,"To appraise value using the cost approach, add the land value to the value of the depreciated improvement.  Thus you have $30,000 + ($95,000 - 10,000), or $115,000"
FL-RELEP,16.16,Which of the following statements properly describes how to apply the income capitalization approach to appraisal?,Apply a rate of return to the price paid for an income property,Divide the income a property generates by a rate of return,Estimate the amount of income a property must generate to return the capital amount invested in it,Estimate the rate of return a property owner receives from income generated by the property,b,"An appraiser obtains an indication of value from the income capitalization method by dividing the estimated net operating income for the subject by the rate of return, or capitalization rate.  The formula is: NOI / Cap rate = Value"
FL-RELEP,16.17,A strength of the income capitalization approach is that it,uses a rate of return that is required for all potential purchasers in a market,yields an accurate projection of investment income,uses a method that is also used by investors to determine how much they should pay for an investment property,can be used with any type of property in any market,c,"The strength of the income approach is that it is used by investors themselves to determine how much they should pay for a property.  Thus, in the right circumstances, it provides a good basis for estimating market value.  The approach, however, does not project what an income property's future income will be.  Moreover, it is not an applicable method for estimating value if the subject is a non-income producing property"
